# type	x	y	ani_set_id	tag	tag1	tag2	tag4	id	row	col
# type: 0 = Mario , 1 = Brick, 2 = Goomba, 3 = Koopas, 4 = Block
# [BRICK]
# ---- platform brick ----
1	1040	417	0	1	0	0	0
1	1056	417	0	1	0	0	0
1	1072	417	0	1	0	0	0
1	1088	417	0	1	0	0	0
1	1104	417	0	1	0	0	0
1	1120	417	0	1	0	0	0
1	1136	417	0	1	0	0	0
1	1152	417	0	1	0	0	0
1	1168	417	0	1	0	0	0
1	1184	417	0	1	0	0	0
1	1200	417	0	1	0	0	0
1	1216	417	0	1	0	0	0
1	1232	417	0	1	0	0	0
1	1248	417	0	1	0	0	0
1	1293	417	0	1	0	0	0
1	1309	417	0	1	0	0	0
1	1325	417	0	1	0	0	0
1	1341	417	0	1	0	0	0
1	1357	417	0	1	0	0	0
1	1373	417	0	1	0	0	0
1	1389	417	0	1	0	0	0
1	1405	417	0	1	0	0	0
1	1421	417	0	1	0	0	0
1	1437	417	0	1	0	0	0
1	1485	417	0	1	0	0	0
1	1501	417	0	1	0	0	0
1	1517	417	0	1	0	0	0
1	1533	417	0	1	0	0	0
1	1549	417	0	1	0	0	0
1	1565	417	0	1	0	0	0
1	1581	417	0	1	0	0	0
1	1597	417	0	1	0	0	0
1	1613	417	0	1	0	0	0
1	1629	417	0	1	0	0	0
1	1645	417	0	1	0	0	0
1	1661	417	0	1	0	0	0
1	1677	417	0	1	0	0	0
1	1693	417	0	1	0	0	0
1	1709	417	0	1	0	0	0
1	1725	417	0	1	0	0	0
1	1741	417	0	1	0	0	0
1	1757	417	0	1	0	0	0
1	1773	417	0	1	0	0	0
1	1789	417	0	1	0	0	0
1	1805	417	0	1	0	0	0
1	1821	417	0	1	0	0	0
1	1837	417	0	1	0	0	0
1	1853	417	0	1	0	0	0
1	1869	417	0	1	0	0	0
1	1885	417	0	1	0	0	0
1	1901	417	0	1	0	0	0
1	1917	417	0	1	0	0	0
1	1933	417	0	1	0	0	0
1	1949	417	0	1	0	0	0
1	1965	417	0	1	0	0	0
1	1981	417	0	1	0	0	0
1	1997	417	0	1	0	0	0
1	2013	417	0	1	0	0	0
1	2029	417	0	1	0	0	0
1	2045	417	0	1	0	0	0
1	2061	417	0	1	0	0	0
1	2077	417	0	1	0	0	0
1	2093	417	0	1	0	0	0
1	2109	417	0	1	0	0	0
1	2125	417	0	1	0	0	0
1	2141	417	0	1	0	0	0
1	2157	417	0	1	0	0	0
1	2173	417	0	1	0	0	0
1	2189	417	0	1	0	0	0
1	2205	417	0	1	0	0	0
1	2221	417	0	1	0	0	0
1	2237	417	0	1	0	0	0
1	2253	417	0	1	0	0	0
1	2269	417	0	1	0	0	0
1	2285	417	0	1	0	0	0
1	2301	417	0	1	0	0	0
1	2317	417	0	1	0	0	0
1	2333	417	0	1	0	0	0
1	2349	417	0	1	0	0	0
1	2365	417	0	1	0	0	0
1	2381	417	0	1	0	0	0
1	2397	417	0	1	0	0	0
1	2413	417	0	1	0	0	0
1	2429	417	0	1	0	0	0
1	2445	417	0	1	0	0	0
1	2461	417	0	1	0	0	0
1	2477	417	0	1	0	0	0
1	2493	417	0	1	0	0	0
1	2509	417	0	1	0	0	0
1	2525	417	0	1	0	0	0
1	2541	417	0	1	0	0	0
# --- brick with flash animation ---
112	509	353	12	12	0	0	0
112	509	369	12	12	0	0	0
112	509	385	12	12	0	0	0
112	509	401	12	12	0	0	0
112	525	353	12	12	0	0	0
112	525	369	12	12	0	0	0
112	525	401	12	12	0	0	0
112	541	353	12	12	0	0	0
112	541	401	12	12	0	0	0
112	557	369	12	12	0	0	0
112	573	369	12	12	0	0	0
112	573	401	12	12	0	0	0
112	589	337	12	12	0	0	0
112	589	353	12	12	0	0	0
112	589	385	12	12	0	0	0
112	605	337	12	12	0	0	0
112	605	353	12	12	0	0	0
112	605	385	12	12	0	0	0
112	605	401	12	12	0	0	0
112	621	337	12	12	0	0	0
112	621	385	12	12	0	0	0
112	621	401	12	12	0	0	0
112	637	337	12	12	0	0	0
112	637	353	12	12	0	0	0
112	637	385	12	12	0	0	0
112	637	401	12	12	0	0	0
# --- question brick ---
142	525	385	42	42	0	0	0
142	637	369	42	42	0	0	0
# --- musical brick ---
142	447	369	95	95	0	0	0
142	509	337	95	95	0	0	0
